DateTime,Temperature (degC),Humidity (rh%)
5/31/24 4:14,23.1,32
5/31/24 3:59,23.2,32
5/31/24 3:44,23.2,33
5/31/24 3:29,23,33
5/31/24 3:14,23,33
5/31/24 2:59,23.1,33
5/31/24 2:44,23.1,33
5/31/24 2:29,23.2,33
5/31/24 2:14,23.1,34
5/31/24 1:59,23,34
5/31/24 1:44,23.1,33
5/31/24 1:29,23,33
5/31/24 1:14,23,33
5/31/24 0:59,23.1,33
5/31/24 0:44,23.2,33
5/31/24 0:29,23.1,32
5/31/24 0:14,23.2,32
5/30/24 23:59,23.2,32
5/30/24 23:44,23.1,32
5/30/24 23:29,22.9,32
5/30/24 23:14,22.9,31
5/30/24 22:59,22.9,30
5/30/24 22:44,23,30
5/30/24 22:29,23.1,32
5/30/24 22:14,23,30
5/30/24 21:59,23.1,30
5/30/24 21:44,23.3,30
5/30/24 21:29,23.3,30
5/30/24 21:14,23.4,32
5/30/24 20:59,23.6,32
5/30/24 20:44,23.7,33
5/30/24 20:29,23.6,34
5/30/24 20:14,23.6,36
5/30/24 19:59,23.5,37
5/30/24 19:44,23.3,37
5/30/24 19:29,23.1,37
5/30/24 19:14,23,37
5/30/24 18:59,22.8,37
5/30/24 18:44,22.6,38
5/30/24 18:29,22.5,41
5/30/24 18:14,22.6,42
5/30/24 17:59,22.6,42
5/30/24 17:44,22.6,44
5/30/24 17:29,22.6,45
5/30/24 17:14,22.7,49
5/30/24 16:59,22.6,49
5/30/24 16:44,22.7,48
5/30/24 16:29,22.7,49
5/30/24 16:14,22.7,49
5/30/24 15:59,22.8,50
5/30/24 15:44,22.7,52
5/30/24 15:29,22.6,53
5/30/24 15:14,22.5,55
5/30/24 14:59,22.4,55
5/30/24 14:44,22.4,54
5/30/24 14:29,22.3,54
5/30/24 14:14,22.2,53
5/30/24 13:59,22.1,53
5/30/24 13:44,22.1,52
5/30/24 13:29,21.9,52
5/30/24 13:14,21.8,52
5/30/24 12:59,21.7,51
5/30/24 12:44,21.6,50
5/30/24 12:29,21.7,49
5/30/24 12:14,21.7,49
5/30/24 11:59,21.8,49
5/30/24 11:44,21.9,48
5/30/24 11:29,22,48
5/30/24 11:14,22.2,47
5/30/24 10:59,22.2,47
5/30/24 10:44,22.4,45
5/30/24 10:29,22.6,44
5/30/24 10:14,22.8,43
5/30/24 9:59,22.8,41
5/30/24 9:44,22.7,41
5/30/24 9:29,22.6,41
5/30/24 9:14,22.6,41
5/30/24 8:59,22.6,41
5/30/24 8:44,22.5,41
5/30/24 8:29,22.6,41
5/30/24 8:14,22.5,40
5/30/24 7:59,22.5,40
5/30/24 7:44,22.4,40
5/30/24 7:29,22.4,40
5/30/24 7:14,22.3,40
5/30/24 6:59,22.4,40
5/30/24 6:44,22.4,40
5/30/24 6:29,22.3,40
5/30/24 6:14,22.3,40
5/30/24 5:59,22.2,40
5/30/24 5:44,22.2,40
5/30/24 5:29,22.2,40
5/30/24 5:14,22.2,40
5/30/24 4:59,22.3,40
5/30/24 4:44,22.2,40
5/30/24 4:29,22.2,40
5/30/24 4:14,22.2,40
5/30/24 3:59,22.2,40
5/30/24 3:44,22.2,40
5/30/24 3:29,22.2,40
5/30/24 3:14,22.2,40
5/30/24 2:59,22.1,40
5/30/24 2:44,22.1,40
5/30/24 2:29,22.1,40
5/30/24 2:14,22.1,40
5/30/24 1:59,22,40
5/30/24 1:44,22,40
5/30/24 1:29,21.9,40
5/30/24 1:14,21.9,40
5/30/24 0:59,22,40
5/30/24 0:44,22.1,40
5/30/24 0:29,22.2,40
5/30/24 0:14,22.2,40
5/29/24 23:59,22.3,39
5/29/24 23:44,22.4,39
5/29/24 23:29,22.5,39
5/29/24 23:14,22.5,39
5/29/24 22:59,22.6,39
5/29/24 22:44,22.8,40
5/29/24 22:29,22.8,40
5/29/24 22:14,22.8,39
5/29/24 21:59,22.8,39
5/29/24 21:44,22.8,38
5/29/24 21:29,22.9,38
5/29/24 21:14,22.8,38
5/29/24 20:59,22.9,38
5/29/24 20:44,22.9,37
5/29/24 20:29,22.9,37
5/29/24 20:14,22.9,37
5/29/24 19:59,23,37
5/29/24 19:44,23,38
5/29/24 19:29,23,37
5/29/24 19:14,22.9,38
5/29/24 18:59,23,37
5/29/24 18:44,22.9,37
5/29/24 18:29,22.9,37
5/29/24 18:14,22.9,37
5/29/24 17:59,22.9,37
5/29/24 17:44,22.9,36
5/29/24 17:29,23,37
5/29/24 17:14,22.9,37
5/29/24 16:59,23,37
5/29/24 16:44,23,38
5/29/24 16:29,22.8,38
5/29/24 16:14,22.7,38
5/29/24 15:59,22.6,38
5/29/24 15:44,22.5,39
5/29/24 15:29,22.3,39
5/29/24 15:14,22.5,37
5/29/24 14:59,22.8,38
5/29/24 14:44,23,38
5/29/24 14:29,23,39
5/29/24 14:14,23.1,40
5/29/24 13:59,22.7,40
5/29/24 13:44,22.6,40
5/29/24 13:29,22.4,40
5/29/24 13:14,22.3,41
5/29/24 12:59,22.1,39
5/29/24 12:44,22.4,38
5/29/24 12:29,22.6,39
5/29/24 12:14,22.8,39
5/29/24 11:59,23,39
5/29/24 11:44,23.2,38
5/29/24 11:29,23.1,39
5/29/24 11:14,23,39
5/29/24 10:59,22.9,39
5/29/24 10:44,22.9,39
5/29/24 10:29,22.6,39
5/29/24 10:14,22.4,39
5/29/24 9:59,22.2,39
5/29/24 9:44,21.9,40
5/29/24 9:29,21.4,40
5/29/24 9:14,21.2,40
5/29/24 8:59,21,40
5/29/24 8:44,21,39
5/29/24 8:29,21,39
5/29/24 8:14,20.7,37
5/29/24 7:59,20.6,37
5/29/24 7:44,20.6,36
5/29/24 7:29,20.6,36
5/29/24 7:14,20.6,36
5/29/24 6:59,20.6,36
5/29/24 6:44,20.7,36
5/29/24 6:29,20.7,36
5/29/24 6:14,20.7,36
5/29/24 5:59,20.7,36
5/29/24 5:44,20.9,37
5/29/24 5:29,20.8,37
5/29/24 5:14,20.9,37
5/29/24 4:59,20.9,37
5/29/24 4:44,20.9,37
5/29/24 4:29,21,37
5/29/24 4:14,21,38
5/29/24 3:59,21.1,38
5/29/24 3:44,21.1,38
5/29/24 3:29,21.1,38
5/29/24 3:14,21.1,38
5/29/24 2:59,21.2,38
5/29/24 2:44,21.2,38
5/29/24 2:29,21.3,38
5/29/24 2:14,21.3,38
5/29/24 1:59,21.4,38
5/29/24 1:44,21.4,38
5/29/24 1:29,21.4,38
5/29/24 1:14,21.4,39
5/29/24 0:59,21.4,38
5/29/24 0:44,21.5,39
5/29/24 0:29,21.5,39
5/29/24 0:14,21.5,39
5/28/24 23:59,21.4,39
5/28/24 23:44,21.4,39
5/28/24 23:29,21.3,39
5/28/24 23:14,21.3,40
5/28/24 22:59,21.2,40
5/28/24 22:44,21.2,40
5/28/24 22:29,21.3,41
5/28/24 22:14,21.2,42
5/28/24 21:59,21.1,41
5/28/24 21:44,21.2,40
5/28/24 21:29,21.3,40
5/28/24 21:14,21.5,39
5/28/24 20:59,21.7,38
5/28/24 20:44,21.8,37
5/28/24 20:29,21.8,37
5/28/24 20:14,21.8,37
5/28/24 19:59,21.8,37
5/28/24 19:44,21.8,37
5/28/24 19:29,21.9,38
5/28/24 19:14,21.7,38
5/28/24 18:59,21.6,39
5/28/24 18:44,21.5,39
5/28/24 18:29,21.5,39
5/28/24 18:14,21.4,39
5/28/24 17:59,21.2,38
5/28/24 17:44,21.2,39
5/28/24 17:29,21.3,39
5/28/24 17:14,21.4,38
5/28/24 16:59,21.4,38
5/28/24 16:44,21.5,38
5/28/24 16:29,21.6,38
5/28/24 16:14,21.6,38
5/28/24 15:59,21.7,38
5/28/24 15:44,21.7,38
5/28/24 15:29,21.8,38
5/28/24 15:14,21.9,38
5/28/24 14:59,21.9,37
5/28/24 14:44,21.8,37
5/28/24 14:29,22,35
5/28/24 14:14,22.2,35
5/28/24 13:59,22.6,35
5/28/24 13:44,22.5,36
5/28/24 13:29,22.2,37
5/28/24 13:14,22.1,36
5/28/24 12:59,22.4,35
5/28/24 12:44,22.4,36
5/28/24 12:29,22.6,36
5/28/24 12:14,22.4,36
5/28/24 11:59,22.5,36
5/28/24 11:44,22.5,36
5/28/24 11:29,22.5,38
5/28/24 11:14,22.7,44
5/28/24 10:59,22.5,44
5/28/24 10:44,22.5,38
5/28/24 10:29,22.4,35
5/28/24 10:14,22.4,34
5/28/24 9:59,22.3,34
5/28/24 9:44,22.3,34
5/28/24 9:29,22.3,34
5/28/24 9:14,22.4,34
5/28/24 8:59,22.4,34
5/28/24 8:44,22.6,34
5/28/24 8:29,22.6,34
5/28/24 8:14,22.9,34
5/28/24 7:59,22.8,34
5/28/24 7:44,22.8,34
5/28/24 7:29,22.8,34
5/28/24 7:14,22.8,34
5/28/24 6:59,22.8,34
5/28/24 6:44,22.7,34
5/28/24 6:29,22.7,34
5/28/24 6:14,22.6,35
5/28/24 5:59,22.5,35
5/28/24 5:44,22.5,35
5/28/24 5:29,22.4,36
5/28/24 5:14,22.3,36
5/28/24 4:59,22.2,36
5/28/24 4:44,22.4,36
5/28/24 4:29,22.5,36
5/28/24 4:14,22.6,35
5/28/24 3:59,22.8,35
5/28/24 3:44,23.1,35
5/28/24 3:29,23.2,35
5/28/24 3:14,23.3,35
5/28/24 2:59,23.3,35
5/28/24 2:44,23.3,34
5/28/24 2:29,23.4,34
5/28/24 2:14,23.4,34
5/28/24 1:59,23.3,34
5/28/24 1:44,23.4,35
5/28/24 1:29,23.3,35
5/28/24 1:14,23.3,35
5/28/24 0:59,23.3,35
5/28/24 0:44,23.2,36
5/28/24 0:29,23.2,36
5/28/24 0:14,23.2,36
5/27/24 23:59,23.1,36
5/27/24 23:44,23.1,36
5/27/24 23:29,23,36
5/27/24 23:14,22.9,37
5/27/24 22:59,22.7,37
5/27/24 22:44,22.7,38
5/27/24 22:29,22.5,39
5/27/24 22:14,22.1,39
5/27/24 21:59,22.1,39
5/27/24 21:44,22.4,40
5/27/24 21:29,22.7,40
5/27/24 21:14,22.8,39
5/27/24 20:59,22.7,39
5/27/24 20:44,22.8,39
5/27/24 20:29,22.9,39
5/27/24 20:14,23.1,38
5/27/24 19:59,23.3,38
5/27/24 19:44,23.2,38
5/27/24 19:29,23.1,39
5/27/24 19:14,23,39
5/27/24 18:59,22.6,39
5/27/24 18:44,22.5,40
5/27/24 18:29,22.6,39
5/27/24 18:14,22.7,38
5/27/24 17:59,22.7,37
5/27/24 17:44,22.7,36
5/27/24 17:29,22.8,36
5/27/24 17:14,22.8,36
5/27/24 16:59,22.9,34
5/27/24 16:44,22.9,33
5/27/24 16:29,22.9,33
5/27/24 16:14,22.8,35
5/27/24 15:59,22.8,38
5/27/24 15:44,22.8,37
5/27/24 15:29,22.6,35
5/27/24 15:14,22.5,34
5/27/24 14:59,22.4,34
5/27/24 14:44,22.3,34
5/27/24 14:29,22.3,33
5/27/24 14:14,22.3,34
5/27/24 13:59,22.4,34
5/27/24 13:44,22.3,33
5/27/24 13:29,22.4,33
5/27/24 13:14,22.5,32
5/27/24 12:59,22.5,32
5/27/24 12:44,22.6,32
5/27/24 12:29,22.9,31
5/27/24 11:59,23,32
5/27/24 11:44,22.9,32
5/27/24 11:29,22.8,33
5/27/24 11:14,22.7,33
5/27/24 10:59,22.5,35
5/27/24 10:44,22.4,36
5/27/24 10:29,22.4,37
5/27/24 10:14,22.2,38
5/27/24 9:59,22.1,40
5/27/24 9:44,21.9,40
5/27/24 9:29,21.8,40
5/27/24 9:14,21.7,41
5/27/24 8:59,21.7,41
5/27/24 8:44,21.8,43
5/27/24 8:29,21.3,42
5/27/24 8:14,21.3,41
5/27/24 7:59,21.8,41
5/27/24 7:44,21.7,41
5/27/24 7:29,21.7,41
5/27/24 7:14,21.7,42
5/27/24 6:59,21.7,42
5/27/24 6:44,21.7,41
5/27/24 6:29,21.7,41
5/27/24 6:14,21.8,41
5/27/24 5:59,21.8,41
5/27/24 5:44,21.9,41
5/27/24 5:29,21.9,40
5/27/24 5:14,21.9,40
5/27/24 4:59,21.9,40
5/27/24 4:44,21.9,40
5/27/24 4:29,21.9,40
5/27/24 4:14,22,40
5/27/24 3:59,22,39
5/27/24 3:44,22,38
5/27/24 3:29,22.1,38
5/27/24 3:14,22,38
5/27/24 2:59,22.1,38
5/27/24 2:44,22,38
5/27/24 2:29,22.1,38
5/27/24 2:14,22,39
5/27/24 1:59,22.1,39
5/27/24 1:44,22.1,40
5/27/24 1:29,22,40
5/27/24 1:14,22,40
5/27/24 0:59,22,40
5/27/24 0:44,22.2,39
5/27/24 0:29,22.3,39
5/27/24 0:14,22.4,38
5/26/24 23:59,22.6,37
5/26/24 23:44,22.8,36
5/26/24 23:29,22.8,36
5/26/24 23:14,22.8,37
5/26/24 22:59,22.9,37
5/26/24 22:44,23,37
5/26/24 22:29,23,38
5/26/24 22:14,22.7,37
5/26/24 21:59,22.6,36
5/26/24 21:44,22.6,36
5/26/24 21:29,22.5,36
5/26/24 21:14,22.5,35
5/26/24 20:59,22.4,35
5/26/24 20:44,22.3,35
5/26/24 20:29,22.3,35
5/26/24 20:14,22.1,33
5/26/24 19:59,22.1,33
5/26/24 19:44,22.2,32
5/26/24 19:29,22.3,32
5/26/24 19:14,22.3,32
5/26/24 18:59,22.2,32
5/26/24 18:44,22.3,33
5/26/24 18:29,22.3,33
5/26/24 18:14,22.4,32
5/26/24 17:59,22.3,33
5/26/24 17:44,22.3,33
5/26/24 17:29,22.3,33
5/26/24 17:14,22.3,34
5/26/24 16:59,22.4,33
5/26/24 16:44,22.7,32
5/26/24 16:29,23.1,31
5/26/24 16:14,23.2,31
5/26/24 15:59,23.1,32
5/26/24 15:44,23.1,32
5/26/24 15:29,22.9,31
5/26/24 15:14,22.9,31
5/26/24 14:59,22.8,31
5/26/24 14:44,22.8,31
5/26/24 14:29,22.8,31
5/26/24 14:14,22.8,31
5/26/24 13:59,22.7,31
5/26/24 13:44,22.7,31
5/26/24 13:29,22.7,31
5/26/24 13:14,22.7,31
5/26/24 12:59,22.5,31
5/26/24 12:44,22.4,31
5/26/24 12:29,22.4,31
5/26/24 12:14,22.3,31
5/26/24 11:59,22.2,31
5/26/24 11:44,22.1,31
5/26/24 11:29,22,33
5/26/24 11:14,21.8,33
5/26/24 10:59,21.6,33
5/26/24 10:44,21.5,34
5/26/24 10:29,21.3,36
5/26/24 10:14,21.2,36
5/26/24 9:59,21,36
5/26/24 9:44,20.9,36
5/26/24 9:29,20.8,36
5/26/24 9:14,20.7,35
5/26/24 8:59,20.6,36
5/26/24 8:44,20.3,35
5/26/24 8:29,20.1,34
5/26/24 8:14,20,33
5/26/24 7:59,20.1,33
5/26/24 7:44,20.1,33
5/26/24 7:29,20.1,33
5/26/24 7:14,20.1,32
5/26/24 6:59,20,32
5/26/24 6:44,20.1,32
5/26/24 6:29,20.1,32
5/26/24 6:14,20.1,32
5/26/24 5:59,20.1,32
5/26/24 5:44,20.1,32
5/26/24 5:29,20.1,32
5/26/24 5:14,20.2,32
5/26/24 4:59,20.3,32
5/26/24 4:44,20.3,32
5/26/24 4:29,20.3,33
5/26/24 4:14,20.4,33
5/26/24 3:59,20.5,33
5/26/24 3:44,20.5,33
5/26/24 3:29,20.6,33
5/26/24 3:14,20.7,33
5/26/24 2:59,20.7,33
5/26/24 2:44,20.7,34
5/26/24 2:29,20.9,34
5/26/24 2:14,20.9,34
5/26/24 1:59,21,34
5/26/24 1:44,21,34
5/26/24 1:29,21.1,35
5/26/24 1:14,21.2,35
5/26/24 0:59,21.3,35
5/26/24 0:44,21.4,35
5/26/24 0:29,21.4,36
5/26/24 0:14,21.5,36
5/25/24 23:59,21.5,36
5/25/24 23:44,21.6,36
5/25/24 23:29,21.7,36
5/25/24 23:14,21.6,36
5/25/24 22:59,21.7,36
5/25/24 22:44,21.7,35
5/25/24 22:29,21.8,35
5/25/24 22:14,21.9,36
5/25/24 21:59,21.7,34
5/25/24 21:44,21.7,34
5/25/24 21:29,21.7,34
5/25/24 21:14,21.6,34
5/25/24 20:59,21.6,34
5/25/24 20:44,21.6,34
5/25/24 20:29,21.6,33
5/25/24 20:14,21.6,34
5/25/24 19:59,21.5,34
5/25/24 19:44,21.5,34
5/25/24 19:29,21.4,34
5/25/24 19:14,21.4,34
5/25/24 18:59,21.5,33
5/25/24 18:44,21.8,33
5/25/24 18:29,21.8,33
5/25/24 18:14,22,32
5/25/24 17:59,22.2,31
5/25/24 17:44,22.3,31
5/25/24 17:29,22.3,31
5/25/24 17:14,22.4,31
5/25/24 16:59,22.5,31
5/25/24 16:44,22.4,31
5/25/24 16:29,22.5,31
5/25/24 16:14,22.4,31
5/25/24 15:59,22.5,31
5/25/24 15:44,22.6,31
5/25/24 15:29,22.6,32
5/25/24 15:14,22.6,32
5/25/24 14:59,22.6,32
5/25/24 14:44,22.6,32
5/25/24 14:29,22.7,31
5/25/24 14:14,22.7,32
5/25/24 13:59,22.8,32
5/25/24 13:44,22.8,32
5/25/24 13:29,22.9,32
5/25/24 13:14,22.9,30
5/25/24 12:59,22.9,30
5/25/24 12:44,23,30
5/25/24 12:29,23.1,29
5/25/24 12:14,23.1,29
5/25/24 11:59,23.2,29
5/25/24 11:44,23.1,29
5/25/24 11:29,23.1,29
5/25/24 11:14,23,29
5/25/24 10:59,22.7,30
5/25/24 10:44,22.5,31
5/25/24 10:29,22.5,30
5/25/24 10:14,22.6,30
5/25/24 9:59,22.6,30
5/25/24 9:44,22.5,30
5/25/24 9:29,22.6,29
5/25/24 9:14,22.6,29
5/25/24 8:59,22.7,29
5/25/24 8:44,23,29
5/25/24 8:29,22.9,27
5/25/24 8:14,22.8,27
5/25/24 7:59,22.8,27
5/25/24 7:44,22.8,27
5/25/24 7:29,22.8,27
5/25/24 7:14,22.9,27
5/25/24 6:59,22.9,27
5/25/24 6:44,22.8,27
5/25/24 6:29,22.8,28
5/25/24 6:14,22.9,28
5/25/24 5:59,23,27
5/25/24 5:44,23.1,28
5/25/24 5:29,23,28
5/25/24 5:14,23,28
5/25/24 4:59,23.1,28
5/25/24 4:44,23.1,28
5/25/24 4:29,23.1,28
5/25/24 4:14,23,28
5/25/24 3:59,23.1,28
5/25/24 3:44,23.2,28
5/25/24 3:29,23.1,28
5/25/24 3:14,23.1,28
5/25/24 2:59,23.1,28
5/25/24 2:44,23.1,28
5/25/24 2:29,23.2,28
5/25/24 2:14,23.2,28
5/25/24 1:59,23.2,28
5/25/24 1:44,23.2,28
5/25/24 1:29,23.2,28
5/25/24 1:14,23.2,29
5/25/24 0:59,23.2,29
5/25/24 0:44,23.3,29
5/25/24 0:29,23.3,30
5/25/24 0:14,23.2,30
5/24/24 23:59,23.1,30
5/24/24 23:44,23.1,31
5/24/24 23:29,23,32
5/24/24 23:14,23,32
5/24/24 22:59,22.9,34
5/24/24 22:44,22.7,35
5/24/24 22:29,22.9,37
5/24/24 22:14,22.6,35
5/24/24 21:59,22.6,34
5/24/24 21:44,22.6,34
5/24/24 21:29,22.6,34
5/24/24 21:14,22.6,34
5/24/24 20:59,22.5,34
5/24/24 20:44,22.5,34
5/24/24 20:29,22.6,34
5/24/24 20:14,22.6,34
5/24/24 19:59,22.6,34
5/24/24 19:44,22.7,34
5/24/24 19:29,22.7,35
5/24/24 19:14,22.6,35
5/24/24 18:59,22.6,35
5/24/24 18:44,22.6,35
5/24/24 18:29,22.5,35
5/24/24 18:14,22.3,35
5/24/24 17:59,22.1,35
5/24/24 17:44,21.9,36
5/24/24 17:29,21.9,36
5/24/24 17:14,21.8,36
5/24/24 16:59,21.8,36
5/24/24 16:44,21.8,36
5/24/24 16:29,21.8,35
5/24/24 16:14,21.7,35
5/24/24 15:59,21.7,35
5/24/24 15:44,21.8,35
5/24/24 15:29,21.9,35
5/24/24 15:14,21.8,35
5/24/24 14:59,21.9,34
5/24/24 14:44,21.9,35
5/24/24 14:29,21.9,34
5/24/24 14:14,22,34
5/24/24 13:59,22,34
5/24/24 13:44,22.1,33
5/24/24 13:29,22.2,33
5/24/24 13:14,22.2,33
5/24/24 12:59,22.4,35
5/24/24 12:44,22.9,32
5/24/24 12:29,22.9,31
5/24/24 12:14,22.8,32
5/24/24 11:59,22.6,32
5/24/24 11:44,22.4,33
5/24/24 11:29,22.2,33
5/24/24 11:14,21.5,34
5/24/24 10:59,21.3,34
5/24/24 10:44,21.3,34
5/24/24 10:29,21.4,34
5/24/24 10:14,21.4,34
5/24/24 9:59,21.5,34
5/24/24 9:44,21.6,33
5/24/24 9:29,21.7,33
5/24/24 9:14,21.8,34
5/24/24 8:59,22.2,35
5/24/24 8:44,22.8,37
5/24/24 8:29,22.7,33
5/24/24 8:14,22.3,32
5/24/24 7:59,22.3,32
5/24/24 7:44,22.5,32
5/24/24 7:29,22.7,32
5/24/24 7:14,22.9,32
5/24/24 6:59,22.8,33
5/24/24 6:44,22.7,33
5/24/24 6:29,22.6,33
5/24/24 6:14,22.4,34
5/24/24 5:59,22.3,34
5/24/24 5:44,22.5,34
5/24/24 5:29,22.5,34
5/24/24 5:14,22.4,34
5/24/24 4:59,22.2,34
5/24/24 4:44,22.1,35
5/24/24 4:29,22.2,34
5/24/24 4:14,22.3,34
5/24/24 3:59,22.3,34
5/24/24 3:44,22.5,33
5/24/24 3:29,22.6,33
5/24/24 3:14,22.8,32
5/24/24 2:59,23.1,32
5/24/24 2:44,23.4,31
5/24/24 2:29,23.4,31
5/24/24 2:14,23.3,31
5/24/24 1:59,23.2,30
5/24/24 1:44,23.2,30
5/24/24 1:29,23.1,29
5/24/24 1:14,22.9,29
5/24/24 0:59,22.8,28
5/24/24 0:44,22.4,27
5/24/24 0:29,22.4,27
5/24/24 0:14,22.4,26
5/23/24 23:59,22.4,26
5/23/24 23:44,22.4,26
5/23/24 23:29,22.4,25
5/23/24 23:14,22.5,24
5/23/24 22:59,22.4,23
5/23/24 22:44,22.6,22
5/23/24 22:29,22.9,22
5/23/24 22:14,23,23
5/23/24 21:59,23,22
5/23/24 21:44,23.1,21
5/23/24 21:29,23.2,22
5/23/24 21:14,23.1,22
5/23/24 20:59,23.1,22
5/23/24 20:44,23,22
5/23/24 20:29,22.9,20
5/23/24 20:14,23,22
5/23/24 19:59,23.1,22
5/23/24 19:44,23.1,23
5/23/24 19:29,23.1,24
5/23/24 19:14,23.1,25
5/23/24 18:59,22.8,25
5/23/24 18:44,22.8,25
5/23/24 18:29,22.8,25
5/23/24 18:14,22.7,25
5/23/24 17:59,22.7,25
5/23/24 17:44,22.8,26
5/23/24 17:29,22.9,27
5/23/24 17:14,23.1,27
5/23/24 16:59,23.1,26
5/23/24 16:44,23.3,27
5/23/24 16:29,23.2,26
5/23/24 16:14,23.1,27
5/23/24 15:59,22.9,27
5/23/24 15:44,22.8,27
5/23/24 15:29,22.8,27
5/23/24 15:14,22.9,28
5/23/24 14:59,23,29
5/23/24 14:44,22.8,31
5/23/24 14:29,22.6,31
5/23/24 14:14,22.6,28
5/23/24 13:59,22.6,28
5/23/24 13:44,22.7,28
5/23/24 13:29,22.7,29
5/23/24 13:14,22.7,28
5/23/24 12:59,22.9,28
5/23/24 12:44,23,28
5/23/24 12:29,23.1,28
5/23/24 12:14,23.1,28
5/23/24 11:59,23.1,28
5/23/24 11:44,22.9,28
5/23/24 11:29,22.7,29
5/23/24 11:14,22.4,31
5/23/24 10:59,22.3,31
5/23/24 10:44,22.4,31
5/23/24 10:29,22.4,32
5/23/24 10:14,22.1,32
5/23/24 9:59,22.1,32
5/23/24 9:44,22.1,32
5/23/24 9:29,22.2,31
5/23/24 9:14,22.3,31
5/23/24 8:59,22.7,31
5/23/24 8:44,22.8,31
5/23/24 8:29,23.2,31
5/23/24 8:14,23.2,30
5/23/24 7:59,23.2,30
5/23/24 7:44,23.2,30
5/23/24 7:29,23.2,30
5/23/24 7:14,23.2,30
5/23/24 6:59,23.1,30
5/23/24 6:44,23.1,30
5/23/24 6:29,23.1,30
5/23/24 6:14,23.2,30
5/23/24 5:59,23.2,30
5/23/24 5:44,23.1,30
5/23/24 5:29,23.1,30
5/23/24 5:14,23.2,30
5/23/24 4:59,23.1,30
5/23/24 4:44,23.5,30
5/23/24 4:29,23.4,29
5/23/24 4:14,23.4,29
5/23/24 3:59,23.4,30
5/23/24 3:44,23.4,30
5/23/24 3:29,23.4,30
5/23/24 3:14,23.5,30
5/23/24 2:59,23.4,30
5/23/24 2:44,23.5,31
5/23/24 2:29,23.4,31
5/23/24 2:14,23.4,31
5/23/24 1:59,23.3,31
5/23/24 1:44,23.3,32
5/23/24 1:29,23.3,32
5/23/24 1:14,23.2,32
5/23/24 0:59,23.1,33
5/23/24 0:44,23,33
5/23/24 0:29,22.8,33
5/23/24 0:14,22.7,34
5/22/24 23:59,22.7,34
5/22/24 23:44,22.8,35
5/22/24 23:29,23,35
5/22/24 23:14,23.1,36
5/22/24 22:59,23.2,37
5/22/24 22:44,23.2,37
5/22/24 22:29,23.3,38
5/22/24 22:14,23.2,36
5/22/24 21:59,23.2,36
5/22/24 21:44,23,35
5/22/24 21:29,22.9,35
5/22/24 21:14,22.7,35
5/22/24 20:59,22.4,35
5/22/24 20:44,22.3,35
5/22/24 20:29,22.3,34
5/22/24 20:14,22.3,34
5/22/24 19:59,22.2,35
5/22/24 19:44,22.2,35
5/22/24 19:29,22.3,35
5/22/24 19:14,22.4,35
5/22/24 18:59,22.5,35
5/22/24 18:44,22.5,35
5/22/24 18:29,22.6,35
5/22/24 18:14,22.7,34
5/22/24 17:59,22.9,34
5/22/24 17:44,23,34
5/22/24 17:29,23.1,33
5/22/24 17:14,23.2,33
5/22/24 16:59,23.5,33
5/22/24 16:44,23.5,34
5/22/24 16:29,23.2,35
5/22/24 16:14,23,35
5/22/24 15:59,22.7,36
5/22/24 15:44,22.6,36
5/22/24 15:29,22.4,37
5/22/24 15:14,22.5,37
5/22/24 14:59,22.6,37
5/22/24 14:44,22.7,37
5/22/24 14:29,22.8,37
5/22/24 14:14,22.9,37
5/22/24 13:59,23.1,37
5/22/24 13:44,23.2,37
5/22/24 13:29,23.2,37
5/22/24 13:14,23.2,37
5/22/24 12:59,23.2,37
5/22/24 12:44,23,37
5/22/24 12:29,23,37
5/22/24 12:14,23,38
5/22/24 11:59,22.8,39
5/22/24 11:44,22.7,39
5/22/24 11:29,22.5,40
5/22/24 11:14,22.4,41
5/22/24 10:59,22.3,42
5/22/24 10:44,22.1,41
5/22/24 10:29,22.1,41
5/22/24 10:14,22,40
5/22/24 9:59,22,40
5/22/24 9:44,21.9,40
5/22/24 9:29,21.9,40
5/22/24 9:14,21.8,39
5/22/24 8:59,21.7,38
5/22/24 8:44,21.7,38
5/22/24 8:29,21.9,38
5/22/24 8:14,21.7,37
5/22/24 7:59,21.7,37
5/22/24 7:44,21.7,37
5/22/24 7:29,21.7,37
5/22/24 7:14,21.8,37
5/22/24 6:59,21.8,37
5/22/24 6:44,21.8,37
5/22/24 6:29,21.9,37
5/22/24 6:14,21.8,37
5/22/24 5:59,21.9,37
5/22/24 5:44,21.9,37
5/22/24 5:29,21.9,37
5/22/24 5:14,21.9,37
5/22/24 4:59,22,37
5/22/24 4:44,22,38
5/22/24 4:29,22.1,38
5/22/24 4:14,22.1,38
5/22/24 3:59,22.1,38
5/22/24 3:44,22.1,38
5/22/24 3:29,22.1,38
5/22/24 3:14,22.1,37
5/22/24 2:59,22.2,37
5/22/24 2:44,22.3,37
5/22/24 2:29,22.3,37
5/22/24 2:14,22.3,36
5/22/24 1:59,22.3,35
5/22/24 1:44,22.4,34
5/22/24 1:29,22.4,33
5/22/24 1:14,22.5,32
5/22/24 0:59,22.6,31
5/22/24 0:44,22.6,31
5/22/24 0:29,22.6,31
5/22/24 0:14,22.7,31
5/21/24 23:59,22.7,31
5/21/24 23:44,22.7,30
5/21/24 23:29,22.7,30
